datetime,height_m,type
2010-07-01 02:49:00,4.39,HW
2010-07-01 08:40:00,1.00,LW
2010-07-01 14:48:00,4.52,HW
2010-07-01 21:15:00,0.72,LW
2010-07-02 03:25:00,4.31,HW
2010-07-02 09:15:00,1.06,LW
2010-07-02 15:24:00,4.44,HW
2010-07-02 21:50:00,0.78,LW
2010-07-03 04:02:00,4.20,HW
2010-07-03 09:53:00,1.16,LW
2010-07-03 16:01:00,4.32,HW
2010-07-03 22:30:00,0.89,LW
2010-07-04 04:41:00,4.09,HW
2010-07-04 10:36:00,1.28,LW
2010-07-04 16:42:00,4.19,HW
2010-07-04 23:15:00,1.01,LW
2010-07-05 05:25:00,3.99,HW
2010-07-05 11:25:00,1.39,LW
2010-07-05 17:31:00,4.07,HW
2010-07-06 00:09:00,1.12,LW
2010-07-06 06:19:00,3.93,HW
2010-07-06 12:25:00,1.45,LW
2010-07-06 18:31:00,3.97,HW
2010-07-07 01:14:00,1.18,LW
2010-07-07 07:30:00,3.94,HW
2010-07-07 13:43:00,1.42,LW
2010-07-07 19:47:00,3.97,HW
2010-07-08 02:24:00,1.16,LW
2010-07-08 08:42:00,4.06,HW
2010-07-08 14:59:00,1.27,LW
2010-07-08 20:59:00,4.09,HW
2010-07-09 03:28:00,1.08,LW
2010-07-09 09:41:00,4.23,HW
2010-07-09 16:02:00,1.06,LW
2010-07-09 22:00:00,4.27,HW
2010-07-10 04:24:00,0.99,LW
2010-07-10 10:33:00,4.39,HW
2010-07-10 16:57:00,0.86,LW
2010-07-10 22:55:00,4.44,HW
2010-07-11 05:16:00,0.90,LW
2010-07-11 11:20:00,4.54,HW
2010-07-11 17:49:00,0.67,LW
2010-07-11 23:49:00,4.61,HW
2010-07-12 06:03:00,0.81,LW
2010-07-12 12:05:00,4.67,HW
2010-07-12 18:38:00,0.51,LW
2010-07-13 00:41:00,4.74,HW
2010-07-13 06:48:00,0.74,LW
2010-07-13 12:51:00,4.78,HW
2010-07-13 19:27:00,0.38,LW
2010-07-14 01:33:00,4.83,HW
2010-07-14 07:32:00,0.70,LW
2010-07-14 13:36:00,4.85,HW
2010-07-14 20:14:00,0.30,LW
2010-07-15 02:24:00,4.85,HW
2010-07-15 08:15:00,0.71,LW
2010-07-15 14:23:00,4.86,HW
2010-07-15 21:01:00,0.29,LW
2010-07-16 03:12:00,4.78,HW
2010-07-16 08:59:00,0.77,LW
2010-07-16 15:08:00,4.82,HW
2010-07-16 21:47:00,0.36,LW
2010-07-17 03:59:00,4.65,HW
2010-07-17 09:42:00,0.87,LW
2010-07-17 15:55:00,4.72,HW
2010-07-17 22:34:00,0.50,LW
2010-07-18 04:46:00,4.48,HW
2010-07-18 10:30:00,1.01,LW
2010-07-18 16:46:00,4.57,HW
2010-07-18 23:27:00,0.70,LW
2010-07-19 05:39:00,4.30,HW
2010-07-19 11:25:00,1.17,LW
2010-07-19 17:47:00,4.38,HW
2010-07-20 00:29:00,0.92,LW
2010-07-20 06:41:00,4.14,HW
2010-07-20 12:41:00,1.31,LW
2010-07-20 18:59:00,4.20,HW
2010-07-21 01:36:00,1.10,LW
2010-07-21 07:50:00,4.06,HW
2010-07-21 14:02:00,1.32,LW
2010-07-21 20:14:00,4.10,HW
2010-07-22 02:43:00,1.21,LW
2010-07-22 08:59:00,4.09,HW
2010-07-22 15:16:00,1.22,LW
2010-07-22 21:32:00,4.13,HW
2010-07-23 03:48:00,1.24,LW
2010-07-23 10:04:00,4.19,HW
2010-07-23 16:25:00,1.05,LW
2010-07-23 22:39:00,4.24,HW
2010-07-24 04:44:00,1.20,LW
2010-07-24 10:57:00,4.32,HW
2010-07-24 17:21:00,0.87,LW
2010-07-24 23:31:00,4.35,HW
2010-07-25 05:27:00,1.13,LW
2010-07-25 11:38:00,4.43,HW
2010-07-25 18:04:00,0.74,LW
2010-07-26 00:12:00,4.42,HW
2010-07-26 06:04:00,1.05,LW
2010-07-26 12:10:00,4.52,HW
2010-07-26 18:41:00,0.66,LW
2010-07-27 00:46:00,4.47,HW
2010-07-27 06:38:00,0.97,LW
2010-07-27 12:40:00,4.61,HW
2010-07-27 19:14:00,0.62,LW
2010-07-28 01:16:00,4.51,HW
2010-07-28 07:11:00,0.92,LW
2010-07-28 13:13:00,4.68,HW
2010-07-28 19:45:00,0.60,LW
2010-07-29 01:48:00,4.53,HW
2010-07-29 07:43:00,0.89,LW
2010-07-29 13:47:00,4.71,HW
2010-07-29 20:16:00,0.61,LW
2010-07-30 02:21:00,4.52,HW
2010-07-30 08:14:00,0.89,LW
2010-07-30 14:21:00,4.68,HW
2010-07-30 20:46:00,0.64,LW
2010-07-31 02:55:00,4.46,HW
2010-07-31 08:46:00,0.94,LW
2010-07-31 14:54:00,4.60,HW
2010-07-31 21:17:00,0.72,LW
2010-08-01 03:28:00,4.36,HW
2010-08-01 09:20:00,1.03,LW
2010-08-01 15:26:00,4.48,HW
2010-08-01 21:49:00,0.84,LW
2010-08-02 04:00:00,4.24,HW
2010-08-02 09:55:00,1.15,LW
2010-08-02 16:01:00,4.35,HW
2010-08-02 22:25:00,0.97,LW
2010-08-03 04:37:00,4.13,HW
2010-08-03 10:37:00,1.27,LW
2010-08-03 16:45:00,4.20,HW
2010-08-03 23:11:00,1.13,LW
2010-08-04 05:24:00,4.02,HW
2010-08-04 11:31:00,1.39,LW
2010-08-04 17:43:00,4.06,HW
2010-08-05 00:13:00,1.27,LW
2010-08-05 06:27:00,3.93,HW
2010-08-05 12:48:00,1.46,LW
2010-08-05 18:57:00,3.97,HW
2010-08-06 01:37:00,1.33,LW
2010-08-06 07:54:00,3.96,HW
2010-08-06 14:23:00,1.35,LW
2010-08-06 20:26:00,4.05,HW
2010-08-07 02:58:00,1.24,LW
2010-08-07 09:11:00,4.16,HW
2010-08-07 15:39:00,1.09,LW
2010-08-07 21:39:00,4.27,HW
2010-08-08 04:05:00,1.08,LW
2010-08-08 10:11:00,4.39,HW
2010-08-08 16:41:00,0.82,LW
2010-08-08 22:42:00,4.51,HW
2010-08-09 05:00:00,0.92,LW
2010-08-09 11:03:00,4.60,HW
2010-08-09 17:36:00,0.59,LW
2010-08-09 23:39:00,4.71,HW
2010-08-10 05:49:00,0.80,LW
2010-08-10 11:49:00,4.78,HW
2010-08-10 18:26:00,0.40,LW
2010-08-11 00:30:00,4.85,HW
2010-08-11 06:33:00,0.71,LW
2010-08-11 12:33:00,4.91,HW
2010-08-11 19:13:00,0.28,LW
2010-08-12 01:20:00,4.93,HW
2010-08-12 07:15:00,0.66,LW
2010-08-12 13:18:00,4.99,HW
2010-08-12 19:58:00,0.23,LW
2010-08-13 02:07:00,4.93,HW
2010-08-13 07:56:00,0.66,LW
2010-08-13 14:04:00,5.01,HW
2010-08-13 20:41:00,0.28,LW
2010-08-14 02:52:00,4.84,HW
2010-08-14 08:37:00,0.72,LW
2010-08-14 14:48:00,4.95,HW
2010-08-14 21:21:00,0.41,LW
2010-08-15 03:33:00,4.69,HW
2010-08-15 09:17:00,0.83,LW
2010-08-15 15:31:00,4.82,HW
2010-08-15 22:01:00,0.63,LW
2010-08-16 04:13:00,4.49,HW
2010-08-16 10:00:00,0.99,LW
2010-08-16 16:19:00,4.61,HW
2010-08-16 22:45:00,0.89,LW
2010-08-17 04:58:00,4.27,HW
2010-08-17 10:51:00,1.18,LW
2010-08-17 17:16:00,4.35,HW
2010-08-17 23:44:00,1.18,LW
2010-08-18 05:58:00,4.06,HW
2010-08-18 12:06:00,1.38,LW
2010-08-18 18:30:00,4.09,HW
2010-08-19 00:59:00,1.41,LW
2010-08-19 07:15:00,3.94,HW
2010-08-19 13:38:00,1.43,LW
2010-08-19 19:55:00,3.98,HW
2010-08-20 02:17:00,1.50,LW
2010-08-20 08:34:00,3.98,HW
2010-08-20 15:04:00,1.29,LW
2010-08-20 21:22:00,4.07,HW
2010-08-21 03:32:00,1.43,LW
2010-08-21 09:44:00,4.15,HW
2010-08-21 16:18:00,1.05,LW
2010-08-21 22:29:00,4.26,HW
2010-08-22 04:30:00,1.29,LW
2010-08-22 10:39:00,4.34,HW
2010-08-22 17:09:00,0.85,LW
2010-08-22 23:18:00,4.40,HW
2010-08-23 05:11:00,1.16,LW
2010-08-23 11:19:00,4.47,HW
2010-08-23 17:47:00,0.73,LW
2010-08-23 23:56:00,4.48,HW
2010-08-24 05:44:00,1.05,LW
2010-08-24 11:49:00,4.58,HW
2010-08-24 18:19:00,0.67,LW
2010-08-25 00:25:00,4.52,HW
2010-08-25 06:15:00,0.96,LW
2010-08-25 12:16:00,4.68,HW
2010-08-25 18:47:00,0.63,LW
2010-08-26 00:50:00,4.58,HW
2010-08-26 06:46:00,0.88,LW
2010-08-26 12:46:00,4.76,HW
2010-08-26 19:16:00,0.60,LW
2010-08-27 01:18:00,4.63,HW
2010-08-27 07:16:00,0.84,LW
2010-08-27 13:19:00,4.80,HW
2010-08-27 19:44:00,0.60,LW
2010-08-28 01:50:00,4.64,HW
2010-08-28 07:47:00,0.83,LW
2010-08-28 13:53:00,4.76,HW
2010-08-28 20:13:00,0.64,LW
2010-08-29 02:23:00,4.58,HW
2010-08-29 08:19:00,0.88,LW
2010-08-29 14:24:00,4.66,HW
2010-08-29 20:43:00,0.73,LW
2010-08-30 02:53:00,4.46,HW
2010-08-30 08:50:00,0.97,LW
2010-08-30 14:52:00,4.53,HW
2010-08-30 21:13:00,0.86,LW
2010-08-31 03:20:00,4.34,HW
2010-08-31 09:23:00,1.07,LW
2010-08-31 15:23:00,4.41,HW
2010-08-31 21:45:00,1.00,LW
2010-09-01 03:53:00,4.22,HW
2010-09-01 10:02:00,1.19,LW
2010-09-01 16:07:00,4.26,HW
2010-09-01 22:28:00,1.18,LW
2010-09-02 04:41:00,4.08,HW
2010-09-02 10:55:00,1.32,LW
2010-09-02 17:09:00,4.09,HW
2010-09-02 23:30:00,1.37,LW
2010-09-03 05:47:00,3.94,HW
2010-09-03 12:13:00,1.43,LW
2010-09-03 18:30:00,3.98,HW
2010-09-04 01:02:00,1.47,LW
2010-09-04 07:19:00,3.92,HW
2010-09-04 13:58:00,1.33,LW
2010-09-04 20:04:00,4.06,HW
2010-09-05 02:35:00,1.36,LW
2010-09-05 08:46:00,4.14,HW
2010-09-05 15:19:00,1.04,LW
2010-09-05 21:24:00,4.33,HW
2010-09-06 03:46:00,1.13,LW
2010-09-06 09:50:00,4.43,HW
2010-09-06 16:24:00,0.73,LW
2010-09-06 22:29:00,4.61,HW
2010-09-07 04:42:00,0.92,LW
2010-09-07 10:42:00,4.68,HW
2010-09-07 17:19:00,0.49,LW
2010-09-07 23:24:00,4.81,HW
2010-09-08 05:28:00,0.77,LW
2010-09-08 11:28:00,4.87,HW
2010-09-08 18:07:00,0.34,LW
2010-09-09 00:12:00,4.92,HW
2010-09-09 06:11:00,0.68,LW
2010-09-09 12:11:00,5.00,HW
2010-09-09 18:52:00,0.27,LW
2010-09-10 00:58:00,4.96,HW
2010-09-10 06:52:00,0.64,LW
2010-09-10 12:56:00,5.06,HW
2010-09-10 19:34:00,0.28,LW
2010-09-11 01:42:00,4.94,HW
2010-09-11 07:33:00,0.65,LW
2010-09-11 13:41:00,5.06,HW
2010-09-11 20:14:00,0.39,LW
2010-09-12 02:23:00,4.84,HW
2010-09-12 08:14:00,0.71,LW
2010-09-12 14:26:00,4.97,HW
2010-09-12 20:50:00,0.57,LW
2010-09-13 03:01:00,4.68,HW
2010-09-13 08:53:00,0.83,LW
2010-09-13 15:10:00,4.80,HW
2010-09-13 21:26:00,0.82,LW
2010-09-14 03:37:00,4.49,HW
2010-09-14 09:35:00,0.98,LW
2010-09-14 15:56:00,4.55,HW
2010-09-14 22:07:00,1.10,LW
2010-09-15 04:18:00,4.27,HW
2010-09-15 10:24:00,1.19,LW
2010-09-15 16:51:00,4.26,HW
2010-09-15 23:01:00,1.41,LW
2010-09-16 05:14:00,4.03,HW
2010-09-16 11:37:00,1.39,LW
2010-09-16 18:04:00,3.99,HW
2010-09-17 00:20:00,1.65,LW
2010-09-17 06:39:00,3.86,HW
2010-09-17 13:13:00,1.45,LW
2010-09-17 19:33:00,3.89,HW
2010-09-18 01:49:00,1.70,LW
2010-09-18 08:03:00,3.91,HW
2010-09-18 14:40:00,1.30,LW
2010-09-18 21:00:00,4.03,HW
2010-09-19 03:06:00,1.55,LW
2010-09-19 09:13:00,4.11,HW
2010-09-19 15:51:00,1.06,LW
2010-09-19 22:05:00,4.26,HW
2010-09-20 04:03:00,1.34,LW
2010-09-20 10:08:00,4.32,HW
2010-09-20 16:40:00,0.87,LW
2010-09-20 22:51:00,4.43,HW
2010-09-21 04:44:00,1.17,LW
2010-09-21 10:49:00,4.48,HW
2010-09-21 17:17:00,0.77,LW
2010-09-21 23:27:00,4.52,HW
2010-09-22 05:18:00,1.05,LW
2010-09-22 11:20:00,4.60,HW
2010-09-22 17:47:00,0.71,LW
2010-09-22 23:54:00,4.57,HW
2010-09-23 05:49:00,0.95,LW
2010-09-23 11:48:00,4.69,HW
2010-09-23 18:15:00,0.67,LW
2010-09-24 00:18:00,4.64,HW
2010-09-24 06:19:00,0.87,LW
2010-09-24 12:17:00,4.77,HW
2010-09-24 18:43:00,0.65,LW
2010-09-25 00:45:00,4.70,HW
2010-09-25 06:49:00,0.81,LW
2010-09-25 12:50:00,4.80,HW
2010-09-25 19:12:00,0.65,LW
2010-09-26 01:17:00,4.71,HW
2010-09-26 07:21:00,0.80,LW
2010-09-26 13:24:00,4.76,HW
2010-09-26 19:42:00,0.69,LW
2010-09-27 01:50:00,4.65,HW
2010-09-27 07:54:00,0.84,LW
2010-09-27 13:56:00,4.66,HW
2010-09-27 20:12:00,0.78,LW
2010-09-28 02:19:00,4.54,HW
2010-09-28 08:27:00,0.91,LW
2010-09-28 14:24:00,4.54,HW
2010-09-28 20:43:00,0.91,LW
2010-09-29 02:45:00,4.41,HW
2010-09-29 09:01:00,1.00,LW
2010-09-29 14:56:00,4.42,HW
2010-09-29 21:18:00,1.06,LW
2010-09-30 03:19:00,4.28,HW
2010-09-30 09:42:00,1.11,LW
2010-09-30 15:44:00,4.27,HW
2010-09-30 22:03:00,1.24,LW
2010-10-01 04:12:00,4.13,HW
2010-10-01 10:37:00,1.23,LW
2010-10-01 16:52:00,4.11,HW
2010-10-01 23:07:00,1.43,LW
2010-10-02 05:22:00,3.98,HW
2010-10-02 11:57:00,1.32,LW
2010-10-02 18:17:00,4.02,HW
2010-10-03 00:38:00,1.53,LW
2010-10-03 06:54:00,3.96,HW
2010-10-03 13:39:00,1.21,LW
2010-10-03 19:48:00,4.13,HW
2010-10-04 02:13:00,1.39,LW
2010-10-04 08:20:00,4.18,HW
2010-10-04 14:58:00,0.93,LW
2010-10-04 21:07:00,4.40,HW
2010-10-05 03:23:00,1.14,LW
2010-10-05 09:25:00,4.46,HW
2010-10-05 16:02:00,0.65,LW
2010-10-05 22:10:00,4.66,HW
2010-10-06 04:18:00,0.93,LW
2010-10-06 10:17:00,4.70,HW
2010-10-06 16:55:00,0.46,LW
2010-10-06 23:02:00,4.82,HW
2010-10-07 05:04:00,0.78,LW
2010-10-07 11:04:00,4.87,HW
2010-10-07 17:42:00,0.37,LW
2010-10-07 23:48:00,4.89,HW
2010-10-08 05:47:00,0.69,LW
2010-10-08 11:48:00,4.98,HW
2010-10-08 18:25:00,0.37,LW
2010-10-09 00:31:00,4.91,HW
2010-10-09 06:29:00,0.64,LW
2010-10-09 12:33:00,5.03,HW
2010-10-09 19:06:00,0.43,LW
2010-10-10 01:12:00,4.88,HW
2010-10-10 07:12:00,0.64,LW
2010-10-10 13:21:00,5.00,HW
2010-10-10 19:44:00,0.56,LW
2010-10-11 01:51:00,4.80,HW
2010-10-11 07:54:00,0.70,LW
2010-10-11 14:08:00,4.89,HW
2010-10-11 20:21:00,0.76,LW
2010-10-12 02:28:00,4.67,HW
2010-10-12 08:35:00,0.81,LW
2010-10-12 14:52:00,4.71,HW
2010-10-12 20:56:00,0.99,LW
2010-10-13 03:04:00,4.49,HW
2010-10-13 09:16:00,0.96,LW
2010-10-13 15:37:00,4.47,HW
2010-10-13 21:35:00,1.24,LW
2010-10-14 03:45:00,4.29,HW
2010-10-14 10:04:00,1.14,LW
2010-10-14 16:27:00,4.19,HW
2010-10-14 22:24:00,1.50,LW
2010-10-15 04:35:00,4.06,HW
2010-10-15 11:10:00,1.32,LW
2010-10-15 17:33:00,3.95,HW
2010-10-15 23:34:00,1.73,LW
2010-10-16 05:51:00,3.86,HW
2010-10-16 12:37:00,1.40,LW
2010-10-16 18:58:00,3.84,HW
2010-10-17 01:06:00,1.80,LW
2010-10-17 07:21:00,3.86,HW
2010-10-17 13:58:00,1.32,LW
2010-10-17 20:18:00,3.96,HW
2010-10-18 02:25:00,1.65,LW
2010-10-18 08:29:00,4.02,HW
2010-10-18 15:04:00,1.14,LW
2010-10-18 21:22:00,4.17,HW
2010-10-19 03:23:00,1.44,LW
2010-10-19 09:24:00,4.22,HW
2010-10-19 15:54:00,0.98,LW
2010-10-19 22:09:00,4.35,HW
2010-10-20 04:08:00,1.24,LW
2010-10-20 10:08:00,4.40,HW
2010-10-20 16:35:00,0.86,LW
2010-10-20 22:46:00,4.47,HW
2010-10-21 04:45:00,1.09,LW
2010-10-21 10:44:00,4.53,HW
2010-10-21 17:09:00,0.80,LW
2010-10-21 23:16:00,4.56,HW
2010-10-22 05:18:00,0.98,LW
2010-10-22 11:16:00,4.62,HW
2010-10-22 17:40:00,0.76,LW
2010-10-22 23:43:00,4.64,HW
2010-10-23 05:51:00,0.89,LW
2010-10-23 11:48:00,4.69,HW
2010-10-23 18:11:00,0.74,LW
2010-10-24 00:13:00,4.70,HW
2010-10-24 06:24:00,0.82,LW
2010-10-24 12:22:00,4.72,HW
2010-10-24 18:42:00,0.74,LW
2010-10-25 00:46:00,4.72,HW
2010-10-25 06:58:00,0.79,LW
2010-10-25 12:58:00,4.71,HW
2010-10-25 19:14:00,0.77,LW
2010-10-26 01:20:00,4.68,HW
2010-10-26 07:33:00,0.80,LW
2010-10-26 13:34:00,4.64,HW
2010-10-26 19:47:00,0.83,LW
2010-10-27 01:52:00,4.59,HW
2010-10-27 08:10:00,0.83,LW
2010-10-27 14:10:00,4.55,HW
2010-10-27 20:22:00,0.94,LW
2010-10-28 02:25:00,4.48,HW
2010-10-28 08:49:00,0.90,LW
2010-10-28 14:51:00,4.43,HW
2010-10-28 21:02:00,1.07,LW
2010-10-29 03:05:00,4.35,HW
2010-10-29 09:34:00,0.98,LW
2010-10-29 15:44:00,4.30,HW
2010-10-29 21:52:00,1.24,LW
2010-10-30 03:59:00,4.21,HW
2010-10-30 10:31:00,1.07,LW
2010-10-30 16:49:00,4.18,HW
2010-10-30 22:54:00,1.40,LW
2010-10-31 05:06:00,4.09,HW
2010-10-31 11:49:00,1.12,LW
2010-10-31 18:06:00,4.12,HW
2010-11-01 00:15:00,1.48,LW
2010-11-01 06:29:00,4.07,HW
2010-11-01 13:18:00,1.02,LW
2010-11-01 19:29:00,4.21,HW
2010-11-02 01:44:00,1.38,LW
2010-11-02 07:51:00,4.23,HW
2010-11-02 14:33:00,0.83,LW
2010-11-02 20:43:00,4.40,HW
2010-11-03 02:54:00,1.18,LW
2010-11-03 08:56:00,4.44,HW
2010-11-03 15:35:00,0.66,LW
2010-11-03 21:45:00,4.58,HW
2010-11-04 03:50:00,1.00,LW
2010-11-04 09:51:00,4.63,HW
2010-11-04 16:29:00,0.56,LW
2010-11-04 22:37:00,4.70,HW
2010-11-05 04:39:00,0.85,LW
2010-11-05 10:41:00,4.76,HW
2010-11-05 17:16:00,0.54,LW
2010-11-05 23:22:00,4.76,HW
2010-11-06 05:24:00,0.75,LW
2010-11-06 11:29:00,4.85,HW
2010-11-06 17:59:00,0.57,LW
2010-11-07 00:04:00,4.79,HW
2010-11-07 06:09:00,0.68,LW
2010-11-07 12:17:00,4.88,HW
2010-11-07 18:40:00,0.64,LW
2010-11-08 00:44:00,4.79,HW
2010-11-08 06:55:00,0.65,LW
2010-11-08 13:05:00,4.86,HW
2010-11-08 19:19:00,0.75,LW
2010-11-09 01:23:00,4.74,HW
2010-11-09 07:39:00,0.69,LW
2010-11-09 13:51:00,4.77,HW
2010-11-09 19:56:00,0.90,LW
2010-11-10 02:01:00,4.65,HW
2010-11-10 08:22:00,0.78,LW
2010-11-10 14:35:00,4.60,HW
2010-11-10 20:33:00,1.08,LW
2010-11-11 02:39:00,4.51,HW
2010-11-11 09:03:00,0.90,LW
2010-11-11 15:18:00,4.40,HW
2010-11-11 21:10:00,1.26,LW
2010-11-12 03:18:00,4.35,HW
2010-11-12 09:46:00,1.04,LW
2010-11-12 16:03:00,4.19,HW
2010-11-12 21:54:00,1.44,LW
2010-11-13 04:03:00,4.17,HW
2010-11-13 10:39:00,1.17,LW
2010-11-13 16:55:00,3.99,HW
2010-11-13 22:47:00,1.62,LW
2010-11-14 04:58:00,3.99,HW
2010-11-14 11:45:00,1.28,LW
2010-11-14 18:05:00,3.85,HW
2010-11-14 23:55:00,1.74,LW
2010-11-15 06:17:00,3.87,HW
2010-11-15 13:01:00,1.31,LW
2010-11-15 19:21:00,3.86,HW
2010-11-16 01:23:00,1.73,LW
2010-11-16 07:34:00,3.92,HW
2010-11-16 14:06:00,1.23,LW
2010-11-16 20:24:00,3.99,HW
2010-11-17 02:31:00,1.57,LW
2010-11-17 08:33:00,4.06,HW
2010-11-17 15:01:00,1.12,LW
2010-11-17 21:16:00,4.16,HW
2010-11-18 03:23:00,1.38,LW
2010-11-18 09:22:00,4.22,HW
2010-11-18 15:47:00,1.02,LW
2010-11-18 21:59:00,4.32,HW
2010-11-19 04:06:00,1.20,LW
2010-11-19 10:04:00,4.36,HW
2010-11-19 16:28:00,0.94,LW
2010-11-19 22:36:00,4.45,HW
2010-11-20 04:46:00,1.06,LW
2010-11-20 10:43:00,4.46,HW
2010-11-20 17:06:00,0.89,LW
2010-11-20 23:11:00,4.55,HW
2010-11-21 05:24:00,0.94,LW
2010-11-21 11:21:00,4.55,HW
2010-11-21 17:42:00,0.86,LW
2010-11-21 23:45:00,4.62,HW
2010-11-22 06:02:00,0.85,LW
2010-11-22 11:59:00,4.61,HW
2010-11-22 18:16:00,0.84,LW
2010-11-23 00:21:00,4.67,HW
2010-11-23 06:40:00,0.78,LW
2010-11-23 12:39:00,4.65,HW
2010-11-23 18:52:00,0.83,LW
2010-11-24 00:57:00,4.68,HW
2010-11-24 07:19:00,0.73,LW
2010-11-24 13:21:00,4.65,HW
2010-11-24 19:30:00,0.85,LW
2010-11-25 01:35:00,4.64,HW
2010-11-25 08:00:00,0.72,LW
2010-11-25 14:05:00,4.61,HW
2010-11-25 20:10:00,0.90,LW
2010-11-26 02:15:00,4.58,HW
2010-11-26 08:43:00,0.73,LW
2010-11-26 14:53:00,4.53,HW
2010-11-26 20:54:00,1.00,LW
2010-11-27 03:00:00,4.48,HW
2010-11-27 09:32:00,0.78,LW
2010-11-27 15:44:00,4.42,HW
2010-11-27 21:43:00,1.13,LW
2010-11-28 03:50:00,4.38,HW
2010-11-28 10:28:00,0.84,LW
2010-11-28 16:42:00,4.31,HW
2010-11-28 22:40:00,1.25,LW
2010-11-29 04:49:00,4.28,HW
2010-11-29 11:36:00,0.88,LW
2010-11-29 17:49:00,4.23,HW
2010-11-29 23:47:00,1.34,LW
2010-11-30 06:00:00,4.23,HW
2010-11-30 12:53:00,0.88,LW
2010-11-30 19:03:00,4.23,HW
2010-12-01 01:07:00,1.35,LW
2010-12-01 07:18:00,4.26,HW
2010-12-01 14:04:00,0.83,LW
2010-12-01 20:14:00,4.30,HW
2010-12-02 02:20:00,1.25,LW
2010-12-02 08:26:00,4.35,HW
2010-12-02 15:06:00,0.79,LW
2010-12-02 21:17:00,4.40,HW
2010-12-03 03:22:00,1.11,LW
2010-12-03 09:27:00,4.46,HW
2010-12-03 16:02:00,0.78,LW
2010-12-03 22:13:00,4.48,HW
2010-12-04 04:17:00,0.98,LW
2010-12-04 10:24:00,4.55,HW
2010-12-04 16:53:00,0.80,LW
2010-12-04 23:01:00,4.55,HW
2010-12-05 05:08:00,0.85,LW
2010-12-05 11:18:00,4.63,HW
2010-12-05 17:38:00,0.82,LW
2010-12-05 23:44:00,4.62,HW
2010-12-06 05:57:00,0.74,LW
2010-12-06 12:07:00,4.68,HW
2010-12-06 18:19:00,0.84,LW
2010-12-07 00:24:00,4.66,HW
2010-12-07 06:44:00,0.68,LW
2010-12-07 12:53:00,4.69,HW
2010-12-07 18:59:00,0.89,LW
2010-12-08 01:02:00,4.67,HW
2010-12-08 07:29:00,0.67,LW
2010-12-08 13:36:00,4.64,HW
2010-12-08 19:37:00,0.96,LW
2010-12-09 01:40:00,4.64,HW
2010-12-09 08:11:00,0.72,LW
2010-12-09 14:17:00,4.54,HW
2010-12-09 20:13:00,1.05,LW
2010-12-10 02:18:00,4.57,HW
2010-12-10 08:49:00,0.80,LW
2010-12-10 14:56:00,4.41,HW
2010-12-10 20:48:00,1.14,LW
2010-12-11 02:55:00,4.48,HW
2010-12-11 09:26:00,0.88,LW
2010-12-11 15:35:00,4.27,HW
2010-12-11 21:26:00,1.25,LW
2010-12-12 03:34:00,4.36,HW
2010-12-12 10:06:00,0.98,LW
2010-12-12 16:16:00,4.12,HW
2010-12-12 22:08:00,1.37,LW
2010-12-13 04:16:00,4.21,HW
2010-12-13 10:52:00,1.09,LW
2010-12-13 17:03:00,3.97,HW
2010-12-13 22:56:00,1.51,LW
2010-12-14 05:04:00,4.06,HW
2010-12-14 11:47:00,1.20,LW
2010-12-14 18:00:00,3.86,HW
2010-12-14 23:53:00,1.62,LW
2010-12-15 06:04:00,3.93,HW
2010-12-15 12:51:00,1.27,LW
2010-12-15 19:11:00,3.84,HW
2010-12-16 01:04:00,1.64,LW
2010-12-16 07:23:00,3.91,HW
2010-12-16 13:57:00,1.26,LW
2010-12-16 20:16:00,3.94,HW
2010-12-17 02:22:00,1.53,LW
2010-12-17 08:29:00,3.99,HW
2010-12-17 14:55:00,1.19,LW
2010-12-17 21:11:00,4.09,HW
2010-12-18 03:22:00,1.35,LW
2010-12-18 09:23:00,4.13,HW
2010-12-18 15:47:00,1.11,LW
2010-12-18 21:59:00,4.26,HW
2010-12-19 04:13:00,1.16,LW
2010-12-19 10:12:00,4.28,HW
2010-12-19 16:35:00,1.03,LW
2010-12-19 22:42:00,4.40,HW
2010-12-20 05:00:00,1.00,LW
2010-12-20 10:57:00,4.41,HW
2010-12-20 17:18:00,0.96,LW
2010-12-20 23:22:00,4.51,HW
2010-12-21 05:44:00,0.86,LW
2010-12-21 11:41:00,4.54,HW
2010-12-21 17:58:00,0.90,LW
2010-12-22 00:02:00,4.61,HW
2010-12-22 06:27:00,0.73,LW
2010-12-22 12:26:00,4.64,HW
2010-12-22 18:38:00,0.84,LW
2010-12-23 00:41:00,4.69,HW
2010-12-23 07:10:00,0.62,LW
2010-12-23 13:12:00,4.71,HW
2010-12-23 19:19:00,0.79,LW
2010-12-24 01:23:00,4.73,HW
2010-12-24 07:54:00,0.55,LW
2010-12-24 14:00:00,4.73,HW
2010-12-24 20:01:00,0.79,LW
2010-12-25 02:05:00,4.73,HW
2010-12-25 08:39:00,0.52,LW
2010-12-25 14:49:00,4.68,HW
2010-12-25 20:44:00,0.84,LW
2010-12-26 02:50:00,4.68,HW
2010-12-26 09:27:00,0.55,LW
2010-12-26 15:37:00,4.58,HW
2010-12-26 21:30:00,0.93,LW
2010-12-27 03:37:00,4.60,HW
2010-12-27 10:17:00,0.61,LW
2010-12-27 16:28:00,4.44,HW
2010-12-27 22:19:00,1.05,LW
2010-12-28 04:29:00,4.50,HW
2010-12-28 11:14:00,0.72,LW
2010-12-28 17:24:00,4.31,HW
